code,name,year,quarter,disclosure_date
25540,한국단자,2021,Q2,2021-08-13
25540,한국단자,2021,Q3,2021-11-15
25540,한국단자,2021,Q4,2022-03-17
25540,한국단자,2022,Q1,2022-05-16
25540,한국단자,2022,Q2,2022-08-16
25540,한국단자,2022,Q3,2022-11-14
25540,한국단자,2022,Q4,2023-03-23
25540,한국단자,2023,Q1,2023-05-15
25540,한국단자,2023,Q2,2023-08-14
25540,한국단자,2023,Q3,2023-11-16
25540,한국단자,2023,Q4,2024-03-25
25540,한국단자,2024,Q1,2024-05-16
25540,한국단자,2024,Q2,2024-08-14
25540,한국단자,2024,Q3,2024-11-14
25540,한국단자,2024,Q4,2025-03-25
25860,남해화학,2015,Q4,2016-05-30
25860,남해화학,2016,Q1,2016-05-30
25860,남해화학,2016,Q2,2016-08-29
25860,남해화학,2016,Q3,2016-11-29
25860,남해화학,2016,Q4,2017-03-31
25860,남해화학,2017,Q1,2017-05-30
25860,남해화학,2017,Q2,2017-08-29
25860,남해화학,2017,Q3,2017-11-29
25860,남해화학,2017,Q4,2018-04-02
25860,남해화학,2018,Q1,2018-05-15
25860,남해화학,2018,Q2,2018-08-23
25860,남해화학,2018,Q3,2018-11-14
25860,남해화학,2018,Q4,2019-04-01
25860,남해화학,2019,Q1,2019-05-15
25860,남해화학,2019,Q2,2019-08-14
25860,남해화학,2019,Q3,2019-11-14
25860,남해화학,2019,Q4,2020-03-30
25860,남해화학,2020,Q1,2020-05-15
25860,남해화학,2020,Q2,2020-08-14
25860,남해화학,2020,Q3,2020-11-16
25860,남해화학,2020,Q4,2021-03-16
25860,남해화학,2021,Q1,2021-05-17
25860,남해화학,2021,Q2,2021-08-17
25860,남해화학,2021,Q3,2021-11-15
25860,남해화학,2021,Q4,2022-03-17
25860,남해화학,2022,Q1,2022-05-16
25860,남해화학,2022,Q2,2022-08-16
25860,남해화학,2022,Q3,2022-11-14
25860,남해화학,2022,Q4,2023-03-16
25860,남해화학,2023,Q1,2023-05-15
25860,남해화학,2023,Q2,2023-08-11
25860,남해화학,2023,Q3,2023-11-14
25860,남해화학,2023,Q4,2024-03-14
25860,남해화학,2024,Q1,2024-05-16
25860,남해화학,2024,Q2,2024-08-14
25860,남해화학,2024,Q3,2024-11-14
25860,남해화학,2024,Q4,2025-03-14
28050,삼성엔지니어링,2015,Q4,2016-03-30
28050,삼성엔지니어링,2016,Q1,2016-05-16
28050,삼성엔지니어링,2016,Q2,2016-08-16
28050,삼성엔지니어링,2016,Q3,2016-11-14
28050,삼성엔지니어링,2016,Q4,2017-03-31
28050,삼성엔지니어링,2017,Q1,2017-05-16
28050,삼성엔지니어링,2017,Q2,2017-08-12
28050,삼성엔지니어링,2017,Q3,2017-11-13
28050,삼성엔지니어링,2017,Q4,2018-03-31
28050,삼성엔지니어링,2018,Q1,2018-05-16
28050,삼성엔지니어링,2018,Q2,2018-08-12
28050,삼성엔지니어링,2018,Q3,2018-11-13
28050,삼성엔지니어링,2018,Q4,2019-03-31
28050,삼성엔지니어링,2019,Q1,2019-05-16
28050,삼성엔지니어링,2019,Q2,2019-08-12
28050,삼성엔지니어링,2019,Q3,2019-11-13
28050,삼성엔지니어링,2019,Q4,2020-03-31
28050,삼성엔지니어링,2020,Q1,2020-05-16
28050,삼성엔지니어링,2020,Q2,2020-08-12
28050,삼성엔지니어링,2020,Q3,2020-11-13
28050,삼성엔지니어링,2020,Q4,2021-05-17
28050,삼성엔지니어링,2021,Q1,2021-05-17
28050,삼성엔지니어링,2021,Q2,2021-08-17
28050,삼성엔지니어링,2021,Q3,2021-11-15
28050,삼성엔지니어링,2021,Q4,2022-03-08
28050,삼성엔지니어링,2022,Q1,2022-05-16
28050,삼성엔지니어링,2022,Q2,2022-08-16
28050,삼성엔지니어링,2022,Q3,2022-11-14
28050,삼성엔지니어링,2022,Q4,2023-08-31
28050,삼성엔지니어링,2023,Q1,2023-05-15
28050,삼성엔지니어링,2023,Q2,2023-08-14
28050,삼성엔지니어링,2023,Q3,2023-11-14
28050,삼성엔지니어링,2023,Q4,2024-03-29
28050,삼성엔지니어링,2024,Q1,2024-05-16
28050,삼성엔지니어링,2024,Q2,2024-08-14
28050,삼성엔지니어링,2024,Q3,2024-11-14
28050,삼성엔지니어링,2024,Q4,2025-03-29
28260,삼성물산,2015,Q4,2016-03-30
28260,삼성물산,2016,Q1,2016-05-16
28260,삼성물산,2016,Q2,2016-08-16
28260,삼성물산,2016,Q3,2016-11-14
28260,삼성물산,2016,Q4,2017-03-31
28260,삼성물산,2017,Q1,2017-05-16
28260,삼성물산,2017,Q2,2017-08-12
28260,삼성물산,2017,Q3,2017-11-13
28260,삼성물산,2017,Q4,2018-03-31
28260,삼성물산,2018,Q1,2018-05-16
28260,삼성물산,2018,Q2,2018-08-12
28260,삼성물산,2018,Q3,2018-11-13
28260,삼성물산,2018,Q4,2019-04-01
28260,삼성물산,2019,Q1,2019-05-15
28260,삼성물산,2019,Q2,2019-09-20
28260,삼성물산,2019,Q3,2019-11-14
28260,삼성물산,2019,Q4,2020-03-30
28260,삼성물산,2020,Q1,2020-05-15
28260,삼성물산,2020,Q2,2020-08-14
28260,삼성물산,2020,Q3,2020-11-16
28260,삼성물산,2020,Q4,2021-03-11
28260,삼성물산,2021,Q1,2021-05-17
28260,삼성물산,2021,Q2,2021-08-17
28260,삼성물산,2021,Q3,2021-11-15
28260,삼성물산,2021,Q4,2022-03-31
28260,삼성물산,2022,Q1,2022-05-16
28260,삼성물산,2022,Q2,2022-08-12
28260,삼성물산,2022,Q3,2022-11-13
28260,삼성물산,2022,Q4,2023-03-09
28260,삼성물산,2023,Q1,2023-05-15
28260,삼성물산,2023,Q2,2023-08-14
28260,삼성물산,2023,Q3,2023-11-14
28260,삼성물산,2023,Q4,2024-12-20
28260,삼성물산,2024,Q1,2024-05-16
28260,삼성물산,2024,Q2,2024-08-14
28260,삼성물산,2024,Q3,2024-11-14
28260,삼성물산,2024,Q4,2025-12-20
29530,신도리코,2015,Q4,2016-03-30
29530,신도리코,2016,Q1,2016-05-16
29530,신도리코,2016,Q2,2016-08-16
29530,신도리코,2016,Q3,2016-11-14
29530,신도리코,2016,Q4,2017-03-31
29530,신도리코,2017,Q1,2017-05-15
29530,신도리코,2017,Q2,2017-08-14
29530,신도리코,2017,Q3,2017-11-14
29530,신도리코,2017,Q4,2018-03-30
29530,신도리코,2018,Q1,2018-05-15
29530,신도리코,2018,Q2,2018-08-14
29530,신도리코,2018,Q3,2018-11-14
29530,신도리코,2018,Q4,2019-03-29
29530,신도리코,2019,Q1,2019-05-15
29530,신도리코,2019,Q2,2019-08-14
29530,신도리코,2019,Q3,2019-11-13
29530,신도리코,2019,Q4,2020-03-30
29530,신도리코,2020,Q1,2020-05-15
29530,신도리코,2020,Q2,2020-08-14
29530,신도리코,2020,Q3,2020-11-16
29530,신도리코,2020,Q4,2021-03-10
29530,신도리코,2021,Q1,2021-05-17
29530,신도리코,2021,Q2,2021-08-17
29530,신도리코,2021,Q3,2021-11-15
29530,신도리코,2021,Q4,2022-03-08
29530,신도리코,2022,Q1,2022-05-16
29530,신도리코,2022,Q2,2022-08-16
29530,신도리코,2022,Q3,2022-11-14
29530,신도리코,2022,Q4,2023-03-13
29530,신도리코,2023,Q1,2023-05-15
29530,신도리코,2023,Q2,2023-08-14
29530,신도리코,2023,Q3,2023-11-14
29530,신도리코,2023,Q4,2024-03-13
29530,신도리코,2024,Q1,2024-05-16
29530,신도리코,2024,Q2,2024-08-14
29530,신도리코,2024,Q3,2024-11-14
29530,신도리코,2024,Q4,2025-03-13
30000,제일기획,2015,Q4,2016-05-16
30000,제일기획,2016,Q1,2016-05-16
30000,제일기획,2016,Q2,2016-08-16
30000,제일기획,2016,Q3,2016-11-14
30000,제일기획,2016,Q4,2017-03-31
30000,제일기획,2017,Q1,2017-05-15
30000,제일기획,2017,Q2,2017-08-14
30000,제일기획,2017,Q3,2017-11-14
30000,제일기획,2017,Q4,2018-06-15
30000,제일기획,2018,Q1,2018-06-15
30000,제일기획,2018,Q2,2018-08-14
30000,제일기획,2018,Q3,2018-11-14
30000,제일기획,2018,Q4,2019-04-01
30000,제일기획,2019,Q1,2019-05-15
30000,제일기획,2019,Q2,2019-08-14
30000,제일기획,2019,Q3,2019-11-14
30000,제일기획,2019,Q4,2020-03-30
30000,제일기획,2020,Q1,2020-05-15
30000,제일기획,2020,Q2,2020-08-14
30000,제일기획,2020,Q3,2020-11-16
30000,제일기획,2020,Q4,2021-04-09
30000,제일기획,2021,Q1,2021-05-17
30000,제일기획,2021,Q2,2021-08-17
30000,제일기획,2021,Q3,2021-11-15
30000,제일기획,2021,Q4,2022-03-24
30000,제일기획,2022,Q1,2022-05-16
30000,제일기획,2022,Q2,2022-08-16
30000,제일기획,2022,Q3,2022-11-14
30000,제일기획,2022,Q4,2023-03-08
30000,제일기획,2023,Q1,2023-05-15
30000,제일기획,2023,Q2,2023-08-14
30000,제일기획,2023,Q3,2023-11-14
30000,제일기획,2023,Q4,2024-03-13
30000,제일기획,2024,Q1,2024-05-16
30000,제일기획,2024,Q2,2024-08-14
30000,제일기획,2024,Q3,2024-11-14
30000,제일기획,2024,Q4,2025-03-13
30200,KT,2015,Q4,2016-05-02
30200,KT,2016,Q1,2016-05-16
30200,KT,2016,Q2,2016-08-16
30200,KT,2016,Q3,2016-11-14
30200,KT,2016,Q4,2017-05-02
30200,KT,2017,Q1,2017-05-15
30200,KT,2017,Q2,2017-08-14
30200,KT,2017,Q3,2017-11-14
30200,KT,2017,Q4,2018-05-02
30200,KT,2018,Q1,2018-05-15
30200,KT,2018,Q2,2018-08-14
30200,KT,2018,Q3,2018-11-14
30200,KT,2018,Q4,2019-05-02
30200,KT,2019,Q1,2019-05-15
30200,KT,2019,Q2,2019-08-14
30200,KT,2019,Q3,2019-11-14
30200,KT,2019,Q4,2020-05-04
30200,KT,2020,Q1,2020-05-15
30200,KT,2020,Q2,2020-08-14
30200,KT,2020,Q3,2020-11-16
30200,KT,2020,Q4,2021-05-03
30200,KT,2021,Q1,2021-05-17
30200,KT,2021,Q2,2021-08-17
30200,KT,2021,Q3,2021-11-15
30200,KT,2021,Q4,2022-10-06
30200,KT,2022,Q1,2022-05-16
30200,KT,2022,Q2,2022-08-16
30200,KT,2022,Q3,2022-11-14
30200,KT,2022,Q4,2023-05-02
30200,KT,2023,Q1,2023-05-15
30200,KT,2023,Q2,2023-08-14
30200,KT,2023,Q3,2023-11-14
30200,KT,2023,Q4,2024-05-02
30200,KT,2024,Q1,2024-05-16
30200,KT,2024,Q2,2024-08-14
30200,KT,2024,Q3,2024-11-14
30200,KT,2024,Q4,2025-05-02
32640,LG유플러스,2015,Q4,2016-03-30
32640,LG유플러스,2016,Q1,2016-05-16
32640,LG유플러스,2016,Q2,2016-08-16
32640,LG유플러스,2016,Q3,2016-11-14
32640,LG유플러스,2016,Q4,2017-03-31
32640,LG유플러스,2017,Q1,2017-05-15
32640,LG유플러스,2017,Q2,2017-08-14
32640,LG유플러스,2017,Q3,2017-11-14
32640,LG유플러스,2017,Q4,2018-04-02
32640,LG유플러스,2018,Q1,2018-05-15
32640,LG유플러스,2018,Q2,2018-08-14
32640,LG유플러스,2018,Q3,2018-11-14
32640,LG유플러스,2018,Q4,2019-04-01
32640,LG유플러스,2019,Q1,2019-05-15
32640,LG유플러스,2019,Q2,2019-08-14
32640,LG유플러스,2019,Q3,2019-11-14
32640,LG유플러스,2019,Q4,2020-03-30
32640,LG유플러스,2020,Q1,2020-05-15
32640,LG유플러스,2020,Q2,2020-08-14
32640,LG유플러스,2020,Q3,2020-11-16
32640,LG유플러스,2020,Q4,2021-03-04
32640,LG유플러스,2021,Q1,2021-05-17
32640,LG유플러스,2021,Q2,2021-08-17
32640,LG유플러스,2021,Q3,2021-11-15
32640,LG유플러스,2021,Q4,2022-03-03
32640,LG유플러스,2022,Q1,2022-05-16
32640,LG유플러스,2022,Q2,2022-08-16
32640,LG유플러스,2022,Q3,2022-11-14
32640,LG유플러스,2022,Q4,2023-03-02
32640,LG유플러스,2023,Q1,2023-05-15
32640,LG유플러스,2023,Q2,2023-08-14
32640,LG유플러스,2023,Q3,2023-11-14
32640,LG유플러스,2023,Q4,2024-03-13
32640,LG유플러스,2024,Q1,2024-05-16
32640,LG유플러스,2024,Q2,2024-08-14
32640,LG유플러스,2024,Q3,2024-11-14
32640,LG유플러스,2024,Q4,2025-03-13
33530,세종공업,2015,Q4,2016-03-30
33530,세종공업,2016,Q1,2016-05-16
33530,세종공업,2016,Q2,2016-08-16
33530,세종공업,2016,Q3,2016-11-14
33530,세종공업,2016,Q4,2017-03-31
33530,세종공업,2017,Q1,2017-05-15
33530,세종공업,2017,Q2,2017-08-14
33530,세종공업,2017,Q3,2017-11-14
33530,세종공업,2017,Q4,2018-03-30
33530,세종공업,2018,Q1,2018-05-15
33530,세종공업,2018,Q2,2018-08-14
33530,세종공업,2018,Q3,2018-11-14
33530,세종공업,2018,Q4,2019-03-29
33530,세종공업,2019,Q1,2019-05-15
33530,세종공업,2019,Q2,2019-08-14
33530,세종공업,2019,Q3,2019-11-14
33530,세종공업,2019,Q4,2020-03-30
33530,세종공업,2020,Q1,2020-05-15
33530,세종공업,2020,Q2,2020-08-14
33530,세종공업,2020,Q3,2020-11-16
33530,세종공업,2020,Q4,2021-03-19
33530,세종공업,2021,Q1,2021-05-17
33530,세종공업,2021,Q2,2021-08-17
33530,세종공업,2021,Q3,2021-11-15
33530,세종공업,2021,Q4,2022-03-24
33530,세종공업,2022,Q1,2022-05-16
33530,세종공업,2022,Q2,2022-08-16
33530,세종공업,2022,Q3,2022-11-14
33530,세종공업,2022,Q4,2023-07-26
33530,세종공업,2023,Q1,2023-05-15
33530,세종공업,2023,Q2,2023-08-14
33530,세종공업,2023,Q3,2023-11-14
33530,세종공업,2023,Q4,2024-03-18
33530,세종공업,2024,Q1,2024-05-16
33530,세종공업,2024,Q2,2024-08-14
33530,세종공업,2024,Q3,2024-11-14
33530,세종공업,2024,Q4,2025-03-18
33780,KT&G,2015,Q4,2016-03-31
33780,KT&G,2016,Q1,2016-05-16
33780,KT&G,2016,Q2,2016-08-12
33780,KT&G,2016,Q3,2016-11-13
33780,KT&G,2016,Q4,2017-03-31
33780,KT&G,2017,Q1,2017-05-16
33780,KT&G,2017,Q2,2017-08-12
33780,KT&G,2017,Q3,2017-11-13
33780,KT&G,2017,Q4,2018-03-31
33780,KT&G,2018,Q1,2018-05-16
33780,KT&G,2018,Q2,2018-08-12
33780,KT&G,2018,Q3,2018-11-13
33780,KT&G,2018,Q4,2019-03-31
33780,KT&G,2019,Q1,2019-05-16
33780,KT&G,2019,Q2,2019-08-12
33780,KT&G,2019,Q3,2019-11-13
33780,KT&G,2019,Q4,2020-12-30
33780,KT&G,2020,Q1,2020-05-15
33780,KT&G,2020,Q2,2020-08-14
33780,KT&G,2020,Q3,2020-11-13
33780,KT&G,2020,Q4,2021-03-11
33780,KT&G,2021,Q1,2021-05-17
33780,KT&G,2021,Q2,2021-08-17
33780,KT&G,2021,Q3,2021-11-15
33780,KT&G,2021,Q4,2022-03-21
33780,KT&G,2022,Q1,2022-05-16
33780,KT&G,2022,Q2,2022-08-16
33780,KT&G,2022,Q3,2022-11-14
33780,KT&G,2022,Q4,2023-03-20
33780,KT&G,2023,Q1,2023-05-15
33780,KT&G,2023,Q2,2023-08-11
33780,KT&G,2023,Q3,2023-11-14
33780,KT&G,2023,Q4,2024-03-20
33780,KT&G,2024,Q1,2024-05-16
33780,KT&G,2024,Q2,2024-08-14
33780,KT&G,2024,Q3,2024-11-14
33780,KT&G,2024,Q4,2025-03-20
33920,무학,2015,Q4,2016-03-31
33920,무학,2016,Q1,2016-05-16
33920,무학,2016,Q2,2016-08-12
33920,무학,2016,Q3,2016-11-13
33920,무학,2016,Q4,2017-03-31
33920,무학,2017,Q1,2017-05-16
33920,무학,2017,Q2,2017-08-12
33920,무학,2017,Q3,2017-11-13
33920,무학,2017,Q4,2018-03-31
33920,무학,2018,Q1,2018-05-16
33920,무학,2018,Q2,2018-08-12
33920,무학,2018,Q3,2018-11-13
33920,무학,2018,Q4,2019-03-31
33920,무학,2019,Q1,2019-05-16
33920,무학,2019,Q2,2019-08-12
33920,무학,2019,Q3,2019-11-13
33920,무학,2019,Q4,2020-03-30
33920,무학,2020,Q1,2020-05-15
33920,무학,2020,Q2,2020-08-14
33920,무학,2020,Q3,2020-11-16
33920,무학,2020,Q4,2021-03-19
33920,무학,2021,Q1,2021-05-17
33920,무학,2021,Q2,2021-08-17
33920,무학,2021,Q3,2021-11-15
33920,무학,2021,Q4,2022-03-18
33920,무학,2022,Q1,2022-05-16
33920,무학,2022,Q2,2022-08-16
33920,무학,2022,Q3,2022-11-14
33920,무학,2022,Q4,2023-03-20
33920,무학,2023,Q1,2023-05-15
33920,무학,2023,Q2,2023-08-14
33920,무학,2023,Q3,2023-11-14
33920,무학,2023,Q4,2024-03-19
33920,무학,2024,Q1,2024-05-14
33920,무학,2024,Q2,2024-12-20
33920,무학,2024,Q3,2024-12-20
33920,무학,2024,Q4,2025-03-19
34020,두산중공업,2015,Q4,2016-10-28
34020,두산중공업,2016,Q1,2016-10-28
34020,두산중공업,2016,Q2,2016-10-28
34020,두산중공업,2016,Q3,2016-11-14
34020,두산중공업,2016,Q4,2017-03-31
34020,두산중공업,2017,Q1,2017-05-15
34020,두산중공업,2017,Q2,2017-08-11
34020,두산중공업,2017,Q3,2017-11-14
34020,두산중공업,2017,Q4,2018-03-31
34020,두산중공업,2018,Q1,2018-05-16
34020,두산중공업,2018,Q2,2018-08-12
34020,두산중공업,2018,Q3,2018-11-13
34020,두산중공업,2018,Q4,2019-03-31
34020,두산중공업,2019,Q1,2019-05-16
34020,두산중공업,2019,Q2,2019-08-12
34020,두산중공업,2019,Q3,2019-11-13
34020,두산중공업,2019,Q4,2020-03-31
34020,두산중공업,2020,Q1,2020-05-16
34020,두산중공업,2020,Q2,2020-08-12
34020,두산중공업,2020,Q3,2020-11-13
34020,두산중공업,2020,Q4,2021-03-31
34020,두산중공업,2021,Q1,2021-05-16
34020,두산중공업,2021,Q2,2021-08-12
34020,두산중공업,2021,Q3,2021-11-13
34020,두산중공업,2021,Q4,2022-03-22
34020,두산중공업,2022,Q1,2022-05-13
34020,두산중공업,2022,Q2,2022-08-16
34020,두산중공업,2022,Q3,2022-11-14
34020,두산중공업,2022,Q4,2023-03-21
34020,두산중공업,2023,Q1,2023-05-15
34020,두산중공업,2023,Q2,2023-08-11
34020,두산중공업,2023,Q3,2023-11-14
34020,두산중공업,2023,Q4,2024-05-16
34020,두산중공업,2024,Q1,2024-05-16
34020,두산중공업,2024,Q2,2024-12-27
34020,두산중공업,2024,Q3,2024-11-12
34020,두산중공업,2024,Q4,2025-05-16
34120,SBS,2015,Q4,2016-03-30
34120,SBS,2016,Q1,2016-05-16
34120,SBS,2016,Q2,2016-09-01
34120,SBS,2016,Q3,2016-11-11
34120,SBS,2016,Q4,2017-03-31
34120,SBS,2017,Q1,2017-05-15
34120,SBS,2017,Q2,2017-08-14
34120,SBS,2017,Q3,2017-11-13
34120,SBS,2017,Q4,2018-03-30
34120,SBS,2018,Q1,2018-05-15
34120,SBS,2018,Q2,2018-08-14
34120,SBS,2018,Q3,2018-11-13
34120,SBS,2018,Q4,2019-04-01
34120,SBS,2019,Q1,2019-05-15
34120,SBS,2019,Q2,2019-08-14
34120,SBS,2019,Q3,2019-11-13
34120,SBS,2019,Q4,2020-03-30
34120,SBS,2020,Q1,2020-05-15
34120,SBS,2020,Q2,2020-08-14
34120,SBS,2020,Q3,2020-11-16
34120,SBS,2020,Q4,2021-03-18
34120,SBS,2021,Q1,2021-05-14
34120,SBS,2021,Q2,2021-08-13
34120,SBS,2021,Q3,2021-11-12
34120,SBS,2021,Q4,2022-03-17
34120,SBS,2022,Q1,2022-05-13
34120,SBS,2022,Q2,2022-08-12
34120,SBS,2022,Q3,2022-11-11
34120,SBS,2022,Q4,2023-03-16
34120,SBS,2023,Q1,2023-05-12
34120,SBS,2023,Q2,2023-08-11
34120,SBS,2023,Q3,2023-11-13
34120,SBS,2023,Q4,2024-03-21
34120,SBS,2024,Q1,2024-05-14
34120,SBS,2024,Q2,2024-08-13
34120,SBS,2024,Q3,2024-11-12
34120,SBS,2024,Q4,2025-03-21
34220,LG디스플레이,2015,Q4,2016-05-16
34220,LG디스플레이,2016,Q1,2016-05-16
34220,LG디스플레이,2016,Q2,2016-08-16
34220,LG디스플레이,2016,Q3,2016-11-14
34220,LG디스플레이,2016,Q4,2017-05-02
34220,LG디스플레이,2017,Q1,2017-05-15
34220,LG디스플레이,2017,Q2,2017-08-14
34220,LG디스플레이,2017,Q3,2017-11-14
34220,LG디스플레이,2017,Q4,2018-04-30
34220,LG디스플레이,2018,Q1,2018-05-15
34220,LG디스플레이,2018,Q2,2018-08-14
34220,LG디스플레이,2018,Q3,2018-11-14
34220,LG디스플레이,2018,Q4,2019-05-02
34220,LG디스플레이,2019,Q1,2019-05-15
34220,LG디스플레이,2019,Q2,2019-08-14
34220,LG디스플레이,2019,Q3,2019-11-14
34220,LG디스플레이,2019,Q4,2020-05-04
34220,LG디스플레이,2020,Q1,2020-05-15
34220,LG디스플레이,2020,Q2,2020-08-14
34220,LG디스플레이,2020,Q3,2020-11-16
34220,LG디스플레이,2020,Q4,2021-04-30
34220,LG디스플레이,2021,Q1,2021-05-17
34220,LG디스플레이,2021,Q2,2021-08-17
34220,LG디스플레이,2021,Q3,2021-11-15
34220,LG디스플레이,2021,Q4,2022-04-29
34220,LG디스플레이,2022,Q1,2022-05-16
34220,LG디스플레이,2022,Q2,2022-08-16
34220,LG디스플레이,2022,Q3,2022-11-14
34220,LG디스플레이,2022,Q4,2023-04-28
34220,LG디스플레이,2023,Q1,2023-05-15
34220,LG디스플레이,2023,Q2,2023-08-14
34220,LG디스플레이,2023,Q3,2023-11-14
34220,LG디스플레이,2023,Q4,2024-04-30
34220,LG디스플레이,2024,Q1,2024-05-16
34220,LG디스플레이,2024,Q2,2024-08-14
34220,LG디스플레이,2024,Q3,2024-11-14
34220,LG디스플레이,2024,Q4,2025-04-30
34730,SK,2015,Q4,2016-05-16
34730,SK,2016,Q1,2016-05-17
34730,SK,2016,Q2,2016-08-16
34730,SK,2016,Q3,2016-11-14
34730,SK,2016,Q4,2017-04-28
34730,SK,2017,Q1,2017-05-15
34730,SK,2017,Q2,2017-08-14
34730,SK,2017,Q3,2017-11-14
34730,SK,2017,Q4,2018-04-30
34730,SK,2018,Q1,2018-05-16
34730,SK,2018,Q2,2018-08-14
34730,SK,2018,Q3,2018-11-14
34730,SK,2018,Q4,2019-04-30
34730,SK,2019,Q1,2019-05-15
34730,SK,2019,Q2,2019-08-14
34730,SK,2019,Q3,2019-11-14
34730,SK,2019,Q4,2020-05-04
34730,SK,2020,Q1,2020-05-15
34730,SK,2020,Q2,2020-08-14
34730,SK,2020,Q3,2020-11-16
34730,SK,2020,Q4,2021-04-30
34730,SK,2021,Q1,2021-05-17
34730,SK,2021,Q2,2021-08-17
34730,SK,2021,Q3,2021-11-15
34730,SK,2021,Q4,2022-08-16
34730,SK,2022,Q1,2022-05-16
34730,SK,2022,Q2,2022-08-16
34730,SK,2022,Q3,2022-11-14
34730,SK,2022,Q4,2023-04-28
34730,SK,2023,Q1,2023-05-15
34730,SK,2023,Q2,2023-08-14
34730,SK,2023,Q3,2023-11-23
34730,SK,2023,Q4,2024-04-30
34730,SK,2024,Q1,2024-05-16
34730,SK,2024,Q2,2024-08-14
34730,SK,2024,Q3,2024-11-14
34730,SK,2024,Q4,2025-04-30
35250,강원랜드,2015,Q4,2016-03-29
35250,강원랜드,2016,Q1,2016-05-16
35250,강원랜드,2016,Q2,2016-08-16
35250,강원랜드,2016,Q3,2016-11-14
35250,강원랜드,2016,Q4,2017-03-31
35250,강원랜드,2017,Q1,2017-05-15
35250,강원랜드,2017,Q2,2017-08-11
35250,강원랜드,2017,Q3,2017-11-10
35250,강원랜드,2017,Q4,2018-03-30
35250,강원랜드,2018,Q1,2018-05-15
35250,강원랜드,2018,Q2,2018-08-14
35250,강원랜드,2018,Q3,2018-11-14
35250,강원랜드,2018,Q4,2019-04-01
35250,강원랜드,2019,Q1,2019-05-15
35250,강원랜드,2019,Q2,2019-08-14
35250,강원랜드,2019,Q3,2019-11-14
35250,강원랜드,2019,Q4,2020-03-30
35250,강원랜드,2020,Q1,2020-05-15
35250,강원랜드,2020,Q2,2020-08-14
35250,강원랜드,2020,Q3,2020-11-16
35250,강원랜드,2020,Q4,2021-03-23
35250,강원랜드,2021,Q1,2021-05-17
35250,강원랜드,2021,Q2,2021-08-17
35250,강원랜드,2021,Q3,2021-11-15
35250,강원랜드,2021,Q4,2022-03-23
35250,강원랜드,2022,Q1,2022-05-16
35250,강원랜드,2022,Q2,2022-08-16
35250,강원랜드,2022,Q3,2022-11-14
35250,강원랜드,2022,Q4,2023-03-21
35250,강원랜드,2023,Q1,2023-05-15
35250,강원랜드,2023,Q2,2023-08-14
35250,강원랜드,2023,Q3,2023-11-14
35250,강원랜드,2023,Q4,2024-03-20
35250,강원랜드,2024,Q1,2024-05-16
35250,강원랜드,2024,Q2,2024-08-14
35250,강원랜드,2024,Q3,2024-11-14
35250,강원랜드,2024,Q4,2025-03-20
35420,NAVER,2015,Q4,2016-03-31
35420,NAVER,2016,Q1,2016-05-16
35420,NAVER,2016,Q2,2016-08-12
35420,NAVER,2016,Q3,2016-11-13
35420,NAVER,2016,Q4,2017-09-08
35420,NAVER,2017,Q1,2017-09-08
35420,NAVER,2017,Q2,2017-09-08
35420,NAVER,2017,Q3,2017-11-14
35420,NAVER,2017,Q4,2018-04-02
35420,NAVER,2018,Q1,2018-05-15
35420,NAVER,2018,Q2,2018-11-14
35420,NAVER,2018,Q3,2018-11-14
35420,NAVER,2018,Q4,2019-04-01
35420,NAVER,2019,Q1,2019-05-15
35420,NAVER,2019,Q2,2019-08-14
35420,NAVER,2019,Q3,2019-11-14
35420,NAVER,2019,Q4,2020-03-30
35420,NAVER,2020,Q1,2020-05-15
35420,NAVER,2020,Q2,2020-08-14
35420,NAVER,2020,Q3,2020-11-13
35420,NAVER,2020,Q4,2021-03-16
35420,NAVER,2021,Q1,2021-05-14
35420,NAVER,2021,Q2,2021-08-17
35420,NAVER,2021,Q3,2021-11-12
35420,NAVER,2021,Q4,2022-03-04
35420,NAVER,2022,Q1,2022-05-13
35420,NAVER,2022,Q2,2022-08-16
35420,NAVER,2022,Q3,2022-11-14
35420,NAVER,2022,Q4,2023-03-14
35420,NAVER,2023,Q1,2023-05-12
